gid	freq	variance	mutual_info	chi2_x	chi2_p	fwe_alpha_5e2	fdr_alpha_5e2	fpr_alpha_5e2
ENSG00000176225	14	0.016220500992962825	0.0	0.10495542410436272	0.9488754693070711	False	False	False
ENSG00000138685	1	0.001025639944512141	0.012940757586322071	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000219626	2	0.0020491716876994887	0.013135197100981655	1.3539651837524018	0.5081479712264356	False	False	False
ENSG00000124098	1	0.0010256399445121413	0.004760128551233089	8.527472527472536	0.014069636212465415	False	False	True
ENSG00000196458	5	0.005107117709312768	0.0	1.0358423635019203	0.5957577336312689	False	False	False
ENSG00000196591	1	0.0010256399445121413	0.010703293677305492	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000168661	2	0.0020491716876994887	0.008519711415923892	4.437481437481449	0.10874596439202794	False	False	False
ENSG00000187553	2	0.0020491716876994887	0.0	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000091986	3	0.0030705952295620427	0.018397554483717604	1.3539651837524018	0.5081479712264356	False	False	False
ENSG00000182372	1	0.0010256399445121415	0.04690693613903152	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000105851	3	0.003070595229562043	0.020652211825111788	4.437481437481449	0.10874596439202794	False	False	False
ENSG00000136147	1	0.0010256399445121413	0.0	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000148935	2	0.0020491716876994887	0.001063448322484506	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000135316	3	0.003070595229562043	0.02055494357947074	1.850648488946372	0.39640286679622244	False	False	False
ENSG00000084207	1	0.0010256399445121413	0.0	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000139405	2	0.0020491716876994887	0.011207473830969983	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000120868	5	0.005107117709312768	0.0	1.0358423635019203	0.5957577336312689	False	False	False
ENSG00000166508	3	0.0030705952295620427	0.0	3.602227559674373	0.16511488414181452	False	False	False
ENSG00000083093	1	0.0010256399445121415	0.0	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000182795	3	0.00512398331991112	0.0	4.639144639144655	0.09831562428240084	False	False	False
ENSG00000054219	7	0.007135207383764317	0.0	0.6100834185940465	0.7370926301350276	False	False	False
ENSG00000186001	4	0.004089910570099801	0.003997131215258909	2.1550789635895926	0.3404321354429335	False	False	False
ENSG00000011523	3	0.0030705952295620423	0.017246406108180068	0.35180690499839107	0.8386989537161759	False	False	False
ENSG00000175874	4	0.004089910570099803	0.017260489720916983	2.1486041273275482	0.34153604255088305	False	False	False
ENSG00000185950	14	0.016220500992962825	0.0	0.6916978677133504	0.7076193763627535	False	False	False
ENSG00000215018	2	0.0020491716876994887	0.0020666902281567534	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000168453	3	0.0030705952295620427	0.0	2.0223146606125435	0.3637977017341722	False	False	False
ENSG00000162241	2	0.0020491716876994887	0.0	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000278053	3	0.0030705952295620423	0.0	0.35180690499839107	0.8386989537161759	False	False	False
ENSG00000175928	3	0.0030705952295620427	0.0	2.0223146606125435	0.3637977017341722	False	False	False
ENSG00000113812	3	0.0030705952295620427	0.03839654883874988	2.0309477756286025	0.3622307324229878	False	False	False
ENSG00000189339	2	0.0020491716876994887	0.0	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000166441	1	0.0010256399445121413	0.0			False	False	False
ENSG00000043462	1	0.0010256399445121415	0.0	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000180919	1	0.0010256399445121413	0.042449392377876816	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000239887	3	0.003070595229562043	0.03176385128571879	0.35180690499839107	0.8386989537161759	False	False	False
ENSG00000169554	10	0.012214918475854767	0.0	0.9910043952597338	0.6092648590862044	False	False	False
ENSG00000132780	4	0.004089910570099801	0.0	0.8957233106169339	0.638993079217709	False	False	False
ENSG00000174482	10	0.010161530385505692	0.019057254398603618	0.5011882884223449	0.7783382005284644	False	False	False
ENSG00000182271	2	0.0020491716876994887	0.017498570774321598	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000169174	5	0.005107117709312768	0.0	1.0358423635019203	0.5957577336312689	False	False	False
ENSG00000145242	11	0.011166088316769894	0.0	1.495845364317294	0.4733488281045207	False	False	False
ENSG00000134759	4	0.004089910570099802	0.0	2.0309477756286025	0.3622307324229878	False	False	False
ENSG00000105339	6	0.006122216647200938	0.0	0.6965609433694541	0.7059008632428025	False	False	False
ENSG00000171811	17	0.021255939857232602	0.010076727650544015	0.8109389173218688	0.6666637663044624	False	False	False
ENSG00000142677	2	0.0020491716876994887	0.007876945382192524	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000173890	1	0.0010256399445121415	0.015137849340591147	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000117758	1	0.0010256399445121415	0.0	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000137996	1	0.0010256399445121413	0.0	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000142186	4	0.004089910570099801	0.0	1.0244729393665626	0.5991540893147583	False	False	False
ENSG00000143199	8	0.008146089919002905	0.0	0.8211041402530921	0.6632839697742703	False	False	False
ENSG00000260903	7	0.007135207383764318	0.0010746616158898714	0.8211041402530921	0.6632839697742703	False	False	False
ENSG00000131711	4	0.004089910570099801	0.0	0.35180690499839107	0.8386989537161759	False	False	False
ENSG00000108406	4	0.006143298660448878	0.0	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000123353	1	0.0010256399445121413	0.005084363820538451	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000134248	5	0.007160505799661846	0.0	1.0244729393665626	0.5991540893147583	False	False	False
ENSG00000165795	2	0.0020491716876994887	0.0	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000197646	2	0.0020491716876994887	0.0	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000114268	2	0.0020491716876994887	0.0	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000214113	1	0.0010256399445121413	0.006422033867322208	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000197599	3	0.003070595229562043	0.029548921161230757	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000085872	8	0.008146089919002905	0.0	2.5132421181053566	0.2846140978034563	False	False	False
ENSG00000141569	5	0.005107117709312768	0.0	0.5935612403697512	0.7432070391017354	False	False	False
ENSG00000177383	2	0.0020491716876994887	0.0	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000167580	1	0.0010256399445121415	0.0059452695940072076	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000170191	1	0.0010256399445121415	0.00971786619510917	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000134882	1	0.0010256399445121415	0.0023633986271354157	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000178764	5	0.005107117709312768	0.0	1.0244729393665626	0.5991540893147583	False	False	False
ENSG00000143514	3	0.003070595229562043	0.017047130972066116	4.437481437481449	0.10874596439202794	False	False	False
ENSG00000094914	2	0.0020491716876994887	0.0	0.5122364696832813	0.7740504436499978	False	False	False
ENSG00000150776	3	0.0030705952295620427	0.0	7.042471042471059	0.029562887019838176	False	False	True
ENSG00000166454	1	0.0010256399445121413	0.03948277301803338	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000131238	1	0.0010256399445121415	0.02576310318409014	2.3474903474903535	0.30920673708492136	False	False	False
ENSG00000151655	5	0.005107117709312768	0.01494662047375539	0.6100834185940465	0.7370926301350276	False	False	False
ENSG00000114124	3	0.003070595229562043	0.0	2.411800964992452	0.29942225358239755	False	False	False
ENSG00000197380	3	0.003070595229562043	0.0	2.411800964992452	0.29942225358239755	False	False	False
ENSG00000164252	2	0.004102559778048565	0.0	1.3539651837524018	0.5081479712264356	False	False	False
ENSG00000144229	9	0.009154864252916697	0.0	3.7064619435440367	0.15672995729799918	False	False	False
ENSG00000122678	4	0.004089910570099801	0.013464169847948515	2.411800964992452	0.29942225358239755	False	False	False
ENSG00000169484	1	0.0010256399445121413	0.007379249030487145	0.6769825918762009	0.7128449840087505	False	False	False
ENSG00000137265	25	0.029115314396063567	0.0	0.3299896820206466	0.8478980783740656	False	False	False
ENSG00000213281	222	0.20677660233841685	0.015185697562602352	18.58613956486262	9.206002183146719e-05	False	False	True
ENSG00000056487	6	0.006122216647200939	0.0	3.384912959381005	0.18406681179660714	False	False	False
